Old_id	Gene_id
PF14_0382	PF3D7_1440200
PF11_0197	PF3D7_1119000
PF14_0381	PF3D7_1440300
MAL13P1.306	PF3D7_1361500
PF3D7_1361500.1	PF3D7_1361500
PF3D7_1361500.2	PF3D7_1361500
MAL5P1.132	PF3D7_0513200
PFE0655w	PF3D7_0513200
MAL1P2.25	PF3D7_0109800
PFA0480w	PF3D7_0109800
PF11_0208	PF3D7_1120100
2270.t00268	PF3D7_0604500
MAL6P1.48	PF3D7_0604500
PFF0220w	PF3D7_0604500
2277.t00301	PF3D7_1231200
MAL12P1.301	PF3D7_1231200
PFL1505c	PF3D7_1231200
2277.t00250	PF3D7_1225900
MAL12P1.250	PF3D7_1225900
PFL1250c	PF3D7_1225900
2277.t00347	PF3D7_1235900
MAL12P1.345	PF3D7_1235900
PFL1735c	PF3D7_1235900
PF13_0180	PF3D7_1333000
PFI0685w	PF3D7_0914000
PF10_0160	PF3D7_1016400
MAL1P2.12	PF3D7_0108400
PF3D7_0108400.1	PF3D7_0108400
PF3D7_0108400.2	PF3D7_0108400
PFA0415c	PF3D7_0108400
MAL8P1.73	PF3D7_0817700
2270.t00241	PF3D7_0607300
MAL6P1.76	PF3D7_0607300
PFF0360w	PF3D7_0607300
MAL1P2.40	PF3D7_0111500
PFA0555c	PF3D7_0111500
1399.pre-tRNA-Leu-1	PF3D7_1103300
MAL11_tRNA.Leu1	PF3D7_1103300
MAL11_tRNA_Leu1	PF3D7_1103300
MAL11_tRNA_Leu1:tRNA	PF3D7_1103300
MAL1P1.6	PF3D7_0101500
PFA0075w	PF3D7_0101500
PF13_0254	PF3D7_1348400
2277.t00416	PF3D7_1243300
MAL12P1.414	PF3D7_1243300
PFL2080c	PF3D7_1243300
2277.t00271	PF3D7_1228000
MAL12P1.271	PF3D7_1228000
PFL1355w	PF3D7_1228000
MAL13P1.75	PF3D7_1314700
PF11_0408	PF3D7_1139800
MAL7P1.200	PF3D7_0701300
PF14_0035	PF3D7_1403800
MAL5P1.204	PF3D7_0520300
PFE1020w	PF3D7_0520300
2277.t00262	PF3D7_1227100
MAL12P1.262	PF3D7_1227100
PFL1310c	PF3D7_1227100
MAL4P1.47	PF3D7_0404900
PFD0240c	PF3D7_0404900
PF14_0148	PF3D7_1415000
PF11_0146	PF3D7_1113800
MAL13P1.135	PF3D7_1324700
MAL5P1.50	PF3D7_0505000
PFE0245c	PF3D7_0505000
MAL5P1.67	PF3D7_0506700
PFE0330w	PF3D7_0506700
PF11_0241	PF3D7_1123000
MAL1P1.40	PF3D7_0104800
PFA0245w	PF3D7_0104800
MAL13P1.40	PF3D7_1308500
MAL13P1.346	PF3D7_1368800
MAL13P1.337	PF3D7_1367000
PFI0775w	PF3D7_0915800
2270.t00055	PF3D7_0616700
MAL6P1.259	PF3D7_0616700
PFF0810c	PF3D7_0616700
PFI0735c	PF3D7_0915000
PFI0580c	PF3D7_0911900
PF14_0233	PF3D7_1425300
2277.t00216	PF3D7_1222500
MAL12P1.216	PF3D7_1222500
PFL1080c	PF3D7_1222500
PF10_0258	PF3D7_1026100
PF13_0288	PF3D7_1354700
PFL1067c	PF3D7_1222200
PFL1067c.1	PF3D7_1222200
PF14_0120	PF3D7_1412100
1396.t00764	PF3D7_1401900,PF3D7_1402000
PF14_0021	PF3D7_1401900,PF3D7_1402000
PF14_0022	PF3D7_1401900,PF3D7_1402000
PF11_0522	PF3D7_1101000
MAL5P1.236	PF3D7_0523700
PFE1180c	PF3D7_0523700
PF10_0228	PF3D7_1023500,PF3D7_1023600
PF10_0243	PF3D7_1024900
PF14_0009	PF3D7_1400900
PF11_0311	PF3D7_1130000
MAL7P1.339	PF3D7_0705800
MAL5P1.178	PF3D7_0517800
PFE0890c	PF3D7_0517800
PF14_0314	PF3D7_1433300
PF13_0323	PF3D7_1361000
MAL13P1.259	PF3D7_1351300
MAL7P1.139	PF3D7_0725200
PF08_0132	PF3D7_0802000
MAL3P6.26	PF3D7_0318900
PFC0835c	PF3D7_0318900
PF02_0213	PF3D7_0222500
PFB1005w	PF3D7_0222500
PF14_0332	PF3D7_1435100
MAL13P1.261	PF3D7_1351900
PF14_0503	PF3D7_1452800
MAL4P2.03	PF3D7_0406700
PFD0330w	PF3D7_0406700
PF13_0039	PF3D7_1307500
PF10_0366	PF3D7_1037300
MAL13P1.244	PF3D7_1348500
PF11_0190	PF3D7_1118400
PF10_0234	PF3D7_1024100
PF10_0070a	PF3D7_1007100
MAL3P8.6	PF3D7_0300700
PFC0035w	PF3D7_0300700
PF10_0064	PF3D7_1006400
MAL8P1.121	PF3D7_0808400
MAL8P1.121:exon:1	PF3D7_0808400
PF10_0144	PF3D7_1014700
1981.m00174	PF3D7_1307600
PF13_0040	PF3D7_1307600
MAL13P1.405	PF3D7_1344300
PFI1220w	PF3D7_0924900
PFI1055w	PF3D7_0921500
PF08_0041	PF3D7_0821500
MAL3P7.51	PF3D7_0324500
PFC1100w	PF3D7_0324500
PF10_0075	PF3D7_1007700
PF13_0204	PF3D7_1336800
MAL5P1.294	PF3D7_0529800
PFE1485w	PF3D7_0529800
MAL13P1.331	PF3D7_1366100
MAL13P1.48	PF3D7_1310100
PF08_0118	PF3D7_0805300
PF11_0180	PF3D7_1117400
PF14_0355	PF3D7_1437500
PF13_0067	PF3D7_1312100
PF08_0136b	PF3D7_0801300
PF10_0006	PF3D7_1000600
2270.t00069	PF3D7_0617900
MAL6P1.248	PF3D7_0617900
PFF0865w	PF3D7_0617900
PF13_0266	PF3D7_1350800
MAL13P1.133	PF3D7_1324300
2277.t00466	PF3D7_1248600
MAL12P1.465	PF3D7_1248600
PFL2330w	PF3D7_1248600
PFC10_API0004	PF3D7_API05500
PFC10_API0004:tRNA	PF3D7_API05500
PF11_0095	PF3D7_1108200
MAL8P1.123	PF3D7_0808100
PF07_0059	PF3D7_0715000
MAL13P1.271	PF3D7_1354400
PF07_0104	PF3D7_0724900
PF02_0163	PF3D7_0217300
PFB0805c	PF3D7_0217300
PF07_0090	PF3D7_0722000
PF13_0194	PF3D7_1334700
MAL13P1.126	PF3D7_1322500
MAL4P2.53	PF3D7_0412100
PFD0600c	PF3D7_0412100
PF14_0614	PF3D7_1464600
PF10_0400	PF3D7_1040700
PFI1335w	PF3D7_0927200
PF14_0199	PF3D7_1420500
PF11_0361	PF3D7_1135000
PF3D7_1135000.1	PF3D7_1135000
PF3D7_1135000.2	PF3D7_1135000
PF3D7_1135000.3	PF3D7_1135000
PFI0870w	PF3D7_0917800
PFI0085c	PF3D7_0901700
MAL1P3.01b	PF3D7_0111900
PFA0575c	PF3D7_0111900
MAL3P8.1	PF3D7_0300100
PFC0005w	PF3D7_0300100
PF02_0219	PF3D7_0223100
PFB1035w	PF3D7_0223100
MAL8P1.51	PF3D7_0821800
PF08_0121	PF3D7_0804800
PF14_0076	PF3D7_1407900
PF10_0338	PF3D7_1034800
PF10_0339	PF3D7_1034800
2277.t00521	PF3D7_1254200
MAL12P1.518	PF3D7_1254200
PFL2615w	PF3D7_1254200
PF02_0172	PF3D7_0218100
PFB0845w	PF3D7_0218100
PF14_0266	PF3D7_1428700
PF14_0590	PF3D7_1462000
MAL8P1.23	PF3D7_0826100
PFC10_API0060	PF3D7_API03600
2277.t00212	PF3D7_1222000
MAL12P1.212	PF3D7_1222000
PFL1060c	PF3D7_1222000
MAL8P1.127	PF3D7_0807600
PF10_0229	PF3D7_1023600
PF11_0427	PF3D7_1141600
MAL5P1.210	PF3D7_0520900
PFE1050w	PF3D7_0520900
PF11_0057	PF3D7_1104600
PF14_0662	PF3D7_1469400
PF14_0008	PF3D7_1400800
MAL7P1.56	PF3D7_0712900
PF3D7_08_snoR06	PF3D7_0804100
PF3D7_08_snoR06.1	PF3D7_0804100
MAL7P1.129	PF3D7_0724100
2277.t00149	PF3D7_1215300
MAL12P1.148	PF3D7_1215300
PFL0740c	PF3D7_1215300
PFC10_API0009	PF3D7_API05000
PFC10_API0009:tRNA	PF3D7_API05000
MAL1P1.46	PF3D7_0105600
PFA0275c	PF3D7_0105600
2296.t00399	PF3D7_1010800
PF10_0105	PF3D7_1010800
PF14_0168	PF3D7_1417000
PF13_0267	PF3D7_1350900
MAL13P1.237	PF3D7_1347500
MAL4P1.188	PF3D7_0419900
PFD0965w	PF3D7_0419900
PF08_0069	PF3D7_0815200
MAL13P1.117	PF3D7_1321400
PF14_0367	PF3D7_1438800
2270.t00293	PF3D7_0602200
MAL6P1.25	PF3D7_0602200
PFF0105w	PF3D7_0602200
PF13_0179	PF3D7_1332900
PF13_0237	PF3D7_1343300
PFI1095w	PF3D7_0922300
PF10_0076	PF3D7_1007800
PF14_0171	PF3D7_1417300
PF11_0075	PF3D7_1106400
PF14_0405	PF3D7_1442700
PF10_0245	PF3D7_1025100
2270.t00218	PF3D7_0609600
MAL6P1.99	PF3D7_0609600
PFF0475w	PF3D7_0609600
PFF0480w	PF3D7_0609600,PF3D7_0609700
PF10_0272	PF3D7_1027800
PF10_0402	PF3D7_1040900
PF14_0530	PF3D7_1455600
PF13_0308	PF3D7_1357500
MAL1P4.16	PF3D7_0114300
PFA0690w	PF3D7_0114300
PF08_0025	PF3D7_0825600
PF07_0090a	PF3D7_0721900
PFI0740c	PF3D7_0915100
2277.t00123	PF3D7_1212300
MAL12P1.122	PF3D7_1212300
PFL0610w	PF3D7_1212300
MAL7P1.7	PF3D7_0702100
MAL7P1.98	PF3D7_0719000
PF11_0321	PF3D7_1131100
PFI0345w	PF3D7_0907200
PFI0855w	PF3D7_0917500
PFI1105w	PF3D7_0922500
2270.t00052	PF3D7_0616400
MAL6P1.262	PF3D7_0616400
PFF0795w	PF3D7_0616400
MAL8P1.122	PF3D7_0808300
PF13_0282	PF3D7_1353800
MAL13P1.139	PF3D7_1325600
PF07_0122	PF3D7_0729400
PF13_0218	PF3D7_1339900
MAL5_tRNA_Arg1	PF3D7_0529600
MAL5_tRNA_Arg1:tRNA	PF3D7_0529600
PF11_0510	PF3D7_1149300
MAL3P5.1	PF3D7_0313800
PFC0575w	PF3D7_0313800
PFC0575w:exon:7	PF3D7_0313800
2277.t00501	PF3D7_1252300
MAL12P1.498	PF3D7_1252300
PFL2515c	PF3D7_1252300
PFI1760w	PF3D7_0936400
PFC10_API0046	PF3D7_API01000
PFC10_API0046:tRNA	PF3D7_API01000
PF14_0129	PF3D7_1413000
MAL8P1.64	PF3D7_0819000
MAL1P1.34b	PF3D7_0104300
PFA0215w	PF3D7_0104300
PFA0220w	PF3D7_0104300
PF10_0376	PF3D7_1038600
2277.t00008	PF3D7_1200800
MAL12P1.8	PF3D7_1200800
PFL0040c	PF3D7_1200800
MAL5P1.71	PF3D7_0507000
PFE0345c	PF3D7_0507000
MAL13P1.237a	PF3D7_1347600
PF14_0085	PF3D7_1408800
PF14_0085:exon:2	PF3D7_1408800
PF10_0246	PF3D7_1025200,PF3D7_1025300
PF10_0246a	PF3D7_1025200
PF13_0250	PF3D7_1347000
MAL7P1.104	PF3D7_0720000
2270.t00157	PF3D7_0627000
MAL6P1.158	PF3D7_0627000
PFF1310c	PF3D7_0627000
PF07_0100	PF3D7_0723700
PFI1587c	PF3D7_0932700
PFI1615c	PF3D7_0932700
2277.t00187	PF3D7_1219300
MAL12P1.188	PF3D7_1219300
PFL0935c	PF3D7_1219300
2270.t00155	PF3D7_0626800
MAL6P1.160	PF3D7_0626800
PFF1300w	PF3D7_0626800
2270.t00470	PF3D7_0618000
MAL6P1.247	PF3D7_0618000
PFF0870w	PF3D7_0618000
PF10_0261a	PF3D7_1026500
2270.t00123	PF3D7_0623600
MAL6P1.193	PF3D7_0623600
PFF1135w	PF3D7_0623600
PF02_0121	PF3D7_0212900
PFB0585w	PF3D7_0212900
MAL5P1.126	PF3D7_0512600
PFE0625w	PF3D7_0512600
MAL1P1.35	PF3D7_0104400
PFA0225w	PF3D7_0104400
PF14_0025	PF3D7_1402300
PF02_0088	PF3D7_0209200
PFB0415c	PF3D7_0209200
2270.t00070	PF3D7_0618100
MAL6P1.246	PF3D7_0618100
PFF0875w	PF3D7_0618100
MAL4P1.241	PF3D7_0425700
PFD1230c	PF3D7_0425700
2277.t00225	PF3D7_1223400
MAL12P1.225	PF3D7_1223400
PFL1125w	PF3D7_1223400
PF07_0063	PF3D7_0715700
MAL4P1.235	PF3D7_0425100
PFD1200c	PF3D7_0425100
PF11_0363	PF3D7_1135300
PF10_0040	PF3D7_1003700
PF14_0467	PF3D7_1449000
PF13_0242	PF3D7_1345700
2277.t00492	PF3D7_1251200
MAL12P1.489	PF3D7_1251200
PFL2460w	PF3D7_1251200
PFI1400c	PF3D7_0928500
PFI0990c	PF3D7_0920200
2270.t00255	PF3D7_0606000
MAL6P1.63	PF3D7_0606000
PFF0295c	PF3D7_0606000
PF13_0017	PF3D7_1303300
MAL13P1.278	PF3D7_1356800
PF11_0258	PF3D7_1124700
2277.t00345	PF3D7_1235700
MAL12P1.343	PF3D7_1235700
PFL1725w	PF3D7_1235700
PF11_0218	PF3D7_1121100
PF10_0398	PF3D7_1040500
PF02_0193	PF3D7_0220600
PFB0930w	PF3D7_0220600
PF10_0290	PF3D7_1029700
PFI1635w	PF3D7_0933800
PF08_0014	PF3D7_0827500
PF10_0013	PF3D7_1001000
MAL13P1.17	PF3D7_1303600
PF10_0227	PF3D7_1023400
PF10_0303	PF3D7_1031000
MAL5P1.276	PF3D7_0527900
PFE1390w	PF3D7_0527900
MAL5P1.136	PF3D7_0513600
PFE0675c	PF3D7_0513600
PFA0755w	PF3D7_0115500
MAL3P5.23	PF3D7_0315900
PFC0695w	PF3D7_0315900
MAL7P1.93	PF3D7_0718400
PF14_0610	PF3D7_1464200
PF14_0283	PF3D7_1430400
MAL13P1.11	PF3D7_1301100
MAL13P1.11a	PF3D7_1301100
2277.t00248	PF3D7_1225700
MAL12P1.248	PF3D7_1225700
PFL1240c	PF3D7_1225700
MAL4P1.244	PF3D7_0426000
PFD1245c	PF3D7_0426000
MAL5P1.222	PF3D7_0522200
PFE1110w	PF3D7_0522200
MAL3P8.10	PF3D7_0301200
PFC0060c	PF3D7_0301200
MAL13P1.227	PF3D7_1345500
PF11_0040	PF3D7_1102800
MAL5P1.182	PF3D7_0518200
PFE0910w	PF3D7_0518200
2277.t00338	PF3D7_1235000
PF12_0004	PF3D7_1235000
PFL1690w	PF3D7_1235000
PF11_0292	PF3D7_1128100
MAL14_5S_3	PF3D7_1418700
MAL14_5S_3:rRNA	PF3D7_1418700
MAL8P1.114	PF3D7_0809500
2270.t00036	PF3D7_0614600
MAL6P1.280	PF3D7_0614600
PFF0705c	PF3D7_0614600
PFC10_API0023	PF3D7_API03400
PFC10_API0023:tRNA	PF3D7_API03400
2277.t00274	PF3D7_1228300
MAL12P1.274	PF3D7_1228300
PFL1370w	PF3D7_1228300
2277.t00103	PF3D7_1210200
MAL12P1.102	PF3D7_1210200
PFL0510c	PF3D7_1210200
PF02_0085	PF3D7_0208900
PFB0400w	PF3D7_0208900
PF02_0146	PF3D7_0215500
PFB0705w	PF3D7_0215500
PF13_0220	PF3D7_1340400
PF02_0013	PF3D7_0201300
PFB0065w	PF3D7_0201300
PF11_0503	PF3D7_1148700
2277.t00457	PF3D7_1247700,PF3D7_1247600
MAL12P1.456	PF3D7_1247700,PF3D7_1247600
PFL2285c	PF3D7_1247700
PF11TR012	PF3D7_1148200
PF11TR012:ncRNA	PF3D7_1148200
MAL3P2.20	PF3D7_0305700
PFC0255c	PF3D7_0305700
2270.t00153	PF3D7_0626600
MAL6P1.162	PF3D7_0626600
PFF1290c	PF3D7_0626600
PFI1470c	PF3D7_0930200,PF3D7_0930100
MAL3P2.10	PF3D7_0304500
PFC0205c	PF3D7_0304500
PF13_0268	PF3D7_1351400
MAL1P2.30	PF3D7_0110400
PFA0505c	PF3D7_0110400
PF13_0286	PF3D7_1354300
PF14_0302	PF3D7_1432200
PF14_0303	PF3D7_1432200,PF3D7_1432400
MAL5P1.113	PF3D7_0511300
PFE0560c	PF3D7_0511300
PF14_0175	PF3D7_1417600
2277.t00006	PF3D7_1200600
MAL12P1.6	PF3D7_1200600
PFL0030c	PF3D7_1200600
2270.t00092	PF3D7_0620100
MAL6P1.224	PF3D7_0620100
PFF0980w	PF3D7_0620100
PF10_0335	PF3D7_1034500
MAL5P1.318	PF3D7_0532700
MAL5P1.319	PF3D7_0532700
PFE1620c	PF3D7_0532700
PFE1625c	PF3D7_0532700
PF14_0553	PF3D7_1458000
PF13_0049	PF3D7_1309100
MAL5P1.199	PF3D7_0519800
PFE0995c	PF3D7_0519800
PF08_0023	PF3D7_0825900
MAL4P2.19	PF3D7_0408300
PFD0405c	PF3D7_0408300
PFD0405w	PF3D7_0408300,PF3D7_0408200
PF11_0044	PF3D7_1103400
PF10_0053	PF3D7_1005000
PF14_0608	PF3D7_1464000
PF14TR008	PF3D7_1478900
PF14TR008:ncRNA	PF3D7_1478900
PF14TR009	PF3D7_1478900
PF14TR010	PF3D7_1478900
PF14TR011	PF3D7_1478900
MAL3P5.6	PF3D7_0314500
PFC0600w	PF3D7_0314500
PFI1310w	PF3D7_0926700
PF13_0279	PF3D7_1353500
2277.t00118	PF3D7_1211800
MAL12P1.117	PF3D7_1211800
PFL0585w	PF3D7_1211800
2277.t00083	PF3D7_1208200
MAL12P1.82	PF3D7_1208200
PFL0410w	PF3D7_1208200
2270.t00315	PF3D7_0632000
MAL6P1.9	PF3D7_0632000
PFF1555w	PF3D7_0632000
MAL3P6.5	PF3D7_0316500
PFC0720w	PF3D7_0316500
2277.t00495	PF3D7_1251500
MAL12P1.492	PF3D7_1251500
PFL2475w	PF3D7_1251500
PFC10_API0059	PF3D7_API02600
PF07_0035	PF3D7_0709100
MAL1P4.23	PF3D7_0115200
PFA0740w	PF3D7_0115200
PFC0261c	PF3D7_0305900
PF14_0478	PF3D7_1450300
2270.t00038	PF3D7_0614800
MAL6P1.278	PF3D7_0614800
PFF0715c	PF3D7_0614800
PF10_0111	PF3D7_1011400
PFI1640c	PF3D7_0933900
PF11_0178	PF3D7_1117200
MAL13P1.178	PF3D7_1335600
MAL13P1.253	PF3D7_1350200
MAL5P1.46	PF3D7_0504600
PFE0225w	PF3D7_0504600
PFI1570c	PF3D7_0932300
MAL3P7.10	PF3D7_0320400
PFC0905c	PF3D7_0320400
PF10_0121	PF3D7_1012400
2277.t00071	PF3D7_1207000
MAL12P1.70	PF3D7_1207000
PFL0350c	PF3D7_1207000
MAL4P2.57	PF3D7_0412600
PFD0595c	PF3D7_0412600
PFD0620c	PF3D7_0412600,PF3D7_0314800
PF11_0053	PF3D7_1104200
PF02_0108	PF3D7_0211600
PFB0515w	PF3D7_0211600
PF02_0178	PF3D7_0219100
PFB0880w	PF3D7_0219100
PF14_0616	PF3D7_1464900
PF10_0046	PF3D7_1004300
PFD0870w	PF3D7_0417900
PF14_0744	PF3D7_1477300
PF13_0016	PF3D7_1303100
2277.t00040	PF3D7_1204100
MAL12P1.40	PF3D7_1204100
PFL0200c	PF3D7_1204100
MAL7P1.99	PF3D7_0719100
MAL7P1.177	PF3D7_0731700
MAL3P2.19	PF3D7_0305600
PFC0250c	PF3D7_0305600
PF13_0080	PF3D7_1314200
2277.t00506	PF3D7_1252800
MAL12P1.503	PF3D7_1252800
PFL2540w	PF3D7_1252800
2277.t00025	PF3D7_1202500
MAL12P1.25	PF3D7_1202500
PFL0125c	PF3D7_1202500
2270.t00076	PF3D7_0618900
MAL6P1.238	PF3D7_0618900
PF3D7_0618900.1	PF3D7_0618900
PF3D7_0618900.2	PF3D7_0618900
PFF0915w	PF3D7_0618900
PF14_0628	PF3D7_1466000
PF14_0629	PF3D7_1466000
PF11_0210	PF3D7_1120300
PF14_0147	PF3D7_1414900
PF14_0213	PF3D7_1422300,PF3D7_1422200
PF14_0213a	PF3D7_1422300
2270.t00108	PF3D7_0621800
MAL6P1.210	PF3D7_0621800
PFF1050w	PF3D7_0621800
PF13_0118	PF3D7_1320400
PFI1540w	PF3D7_0931700
MAL5P1.123	PF3D7_0512300
PFE0610c	PF3D7_0512300
PF14_0421	PF3D7_1444300
MAL3P4.23	PF3D7_0310800
PFC0450w	PF3D7_0310800
PF14_0248	PF3D7_1426900
PF14_0667a	PF3D7_1470000
PF14_667a	PF3D7_1470000
PF14_667a:1:pep	PF3D7_1470000
PF14_667a:mRNA:1	PF3D7_1470000
PF13_0139	PF3D7_1324600
PF14_0055	PF3D7_1405800
2008.m00035	PF3D7_1327600
PF13_0159	PF3D7_1327600
2277.t00177	PF3D7_1218300
MAL12P1.177	PF3D7_1218300
PFL0885w	PF3D7_1218300
MAL7P1.88	PF3D7_0717900
PF11_0398	PF3D7_1138700
MAL13P1.102	PF3D7_1318700
PF10_0316	PF3D7_1032400
2270.t00178	PF3D7_0629000
MAL6P1.138	PF3D7_0629000
PFF1405c	PF3D7_0629000
PF14_0081	PF3D7_1408400
PF10_0420	PF3D7_1038300
PF10_0341	PF3D7_1035000
PF10_0287	PF3D7_1029400
MAL8P1.130	PF3D7_0807200
2277.t00332	PF3D7_1234400
MAL12P1.331	PF3D7_1234400
PFL1660c	PF3D7_1234400
PF11_0443	PF3D7_1143200
MAL7P1.105	PF3D7_0720300
2277.t00356	PF3D7_1236800
MAL12P1.354	PF3D7_1236800
PFL1780w	PF3D7_1236800
PF11_0392	PF3D7_1138000
PF14_0725	PF3D7_1475700
PF14_0428	PF3D7_1445100
MAL1P1.4	PF3D7_0101300
PFA0065w	PF3D7_0101300
PFL2078w	PF3D7_1243200
PF02_0065	PF3D7_0206900
PF3D7_0206900.1	PF3D7_0206900
PF3D7_0206900.2	PF3D7_0206900
PFB0305c	PF3D7_0206900
PF14_0697	PF3D7_1472900
PFI1700c	PF3D7_0935200
MAL3P2.6	PF3D7_0304100
PFC0185w	PF3D7_0304100
MAL5P1.244	PF3D7_0524500
PFE1220w	PF3D7_0524500
MAL8P1.61	PF3D7_0819700
MAL13P1.77	PF3D7_1315000
PF13_0337	PF3D7_1363600
PF13_0212	PF3D7_1337900
PF10_0204	PF3D7_1021000
MAL7P1.15	PF3D7_0703900
PF14_0457	PF3D7_1448100
PF14_0549	PF3D7_1457600
MAL13P1.181	PF3D7_1336300
PF13_0041	PF3D7_1307700
PF13_0046	PF3D7_1307700,PF3D7_1308600
2277.t00394	PF3D7_1240900
MAL12P1.392	PF3D7_1240900
PFL1970w	PF3D7_1240900
PF14_0711	PF3D7_1474300
PF11_0056	PF3D7_1104500
MAL5P1.302	PF3D7_0530500
PFE1525w	PF3D7_0530500
PF14_0528	PF3D7_1455400
MAL5P1.260	PF3D7_0526100
PFE1300w	PF3D7_0526100
2270.t00061	PF3D7_0617200
MAL6P1.254	PF3D7_0617200
PFF0835w	PF3D7_0617200
2277.t00308	PF3D7_1232000
MAL12P1.308	PF3D7_1232000
PFL1540c	PF3D7_1232000
MAL4P1.152	PF3D7_0416200
PFD0785c	PF3D7_0416200
PF11_0309	PF3D7_1129800
PF10_0181	PF3D7_1018800
MAL7_18S	PF3D7_0725600
MAL7_18S:rRNA	PF3D7_0725600
PFI0675w	PF3D7_0913800
PF02_0014	PF3D7_0201400
PFB0070w	PF3D7_0201400
PF14_0569	PF3D7_1459600
PF13_0253	PF3D7_1347700
MAL13P1.83	PF3D7_1315900
MAL13P1.296	PF3D7_1359700
PF11_0328	PF3D7_1131900
PF10_0164	PF3D7_1016900
PFL0957w	PF3D7_1219800
MAL3P1.12	PF3D7_0303200
PFC0150w	PF3D7_0303200
MAL4P1.22	PF3D7_0402300
PFD0110w	PF3D7_0402300
MAL13P1.157	PF3D7_1329800
PF11_0369	PF3D7_1135800
PF02_0031	PF3D7_0203300
PFB0160w	PF3D7_0203300
MAL5_tRNA_Leu1	PF3D7_0510600
MAL5_tRNA_Leu1:tRNA	PF3D7_0510600
2277.t00241	PF3D7_1225000
MAL12P1.241	PF3D7_1225000
PFL1205c	PF3D7_1225000
PF02_0023	PF3D7_0202300
PFB0110w	PF3D7_0202300
PF10_0028	PF3D7_1002400
PF3D7_1002400.1	PF3D7_1002400
PF3D7_1002400.2	PF3D7_1002400
MAL4P1.154	PF3D7_0416400
PFD0795w	PF3D7_0416400
2277.t00051	PF3D7_1205000
MAL12P1.50	PF3D7_1205000
PFL0250w	PF3D7_1205000
PF14_0755	PF3D7_1478300
2277.t00086	PF3D7_1208500
MAL12P1.85	PF3D7_1208500
PFL0425c	PF3D7_1208500
PFI0635c	PF3D7_0913000
PFC0381c	PF3D7_0309100
PF13_0331	PF3D7_1362300
PF10_0041	PF3D7_1003800
PFI0105c	PF3D7_0902200
MAL3P4.21	PF3D7_0311000
PFC0460w	PF3D7_0311000
PFI1330c	PF3D7_0927100
2270.t00448	PF3D7_0611300
MAL6P1.115	PF3D7_0611300
PFF0555w	PF3D7_0611300
PF14_0682	PF3D7_1471500
PF11_0223	PF3D7_1121500
PFI0160w	PF3D7_0903300
PFE1627c	PF3D7_0532800
PF08_0027	PF3D7_0824900
MAL7P1.210	PF3D7_0732700
PF07_0136	PF3D7_0732700
MAL3P6.16	PF3D7_0317800
PFC0785c	PF3D7_0317800
PF02_0027	PF3D7_0202700
PFB0130w	PF3D7_0202700
MAL1P3.03	PF3D7_0112200
PFA0590w	PF3D7_0112200
MAL7P1.84	PF3D7_0717200
PF07_0021	PF3D7_0705100
PF14_0764	PF3D7_1479300
PF14_0765	PF3D7_1479300
2277.t00472	PF3D7_1249200
PF12_0008	PF3D7_1249200
PFL2360w	PF3D7_1249200
PF11_0117	PF3D7_1111100
MAL13P1.200	PF3D7_1339500
PF14_0771	PF3D7_1479900
PF3D7_14_nc01	PF3D7_1424800
PF3D7_14_nc01.1	PF3D7_1424800
2277.t00164	PF3D7_1217000
MAL12P1.164	PF3D7_1217000
PFL0820c	PF3D7_1217000
PF02_0145	PF3D7_0215400
PFB0700c	PF3D7_0215400
MAL13P1.330	PF3D7_1365800
PF10_0182	PF3D7_1018900
PF3D7_0911500.1	PF3D7_0911500
PF3D7_0911500.2	PF3D7_0911500
PFI0560c	PF3D7_0911500
PF14_0115	PF3D7_1411700
PFI1270w	PF3D7_0925900
2277.t00016	PF3D7_1201600
MAL12P1.16	PF3D7_1201600
PFL0080c	PF3D7_1201600
2270.t00456	PF3D7_0622000
MAL6P1.208	PF3D7_0622000
PFF1060w	PF3D7_0622000
MAL5P1.15	PF3D7_0501400
PFE0070w	PF3D7_0501400
PF10_0071	PF3D7_1007200
PF14_0068	PF3D7_1407100
PFI0610w	PF3D7_0912500
PF10_0166	PF3D7_1017100
MAL13P1.274	PF3D7_1355500
PF13_0294	PF3D7_1355500
MAL5P1.282	PF3D7_0528500
PFE1420w	PF3D7_0528500
PF14_0533	PF3D7_1456000
PF14_0193	PF3D7_1419900
MAL5P1.129	PF3D7_0512900
PFE0640w	PF3D7_0512900
PF13_0359	PF3D7_1368700
PF08_0066	PF3D7_0815900
MAL3P2.24	PF3D7_0306400
PFC0275w	PF3D7_0306400
PF14_0154	PF3D7_1415600
MAL13P1.289	PF3D7_1359300
MAL7P1.173	PF3D7_0731200
PF02_0142	PF3D7_0215100
PFB0687c	PF3D7_0215100
PF14_0013	PF3D7_1401100
PF10_0314a	PF3D7_1032200
PF02_0131	PF3D7_0214000
PFB0635w	PF3D7_0214000
MAL5P1.119	PF3D7_0511900
PFE0590w	PF3D7_0511900
PF11_0172	PF3D7_1116500
PF10_0154	PF3D7_1015800
MAL6P1.310	PF3D7_0600800
PFF0040c	PF3D7_0600800
PF14_0536	PF3D7_1456300
PF14_0390	PF3D7_1441100
PFI0235w	PF3D7_0904800
PFI0915w	PF3D7_0918700
PF02_0079	PF3D7_0208300
PFB0375w	PF3D7_0208300
PFC0176c	PF3D7_0303900
2277.t00158	PF3D7_1216300
MAL12P1.157	PF3D7_1216300
