Name,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP24,TP25,TP26,TP27,TP28,TP30,TP31,TP32,TP33,TP34,TP35,TP36,TP37,TP38,TP39,TP40,TP41,TP42,TP43,TP44,TP45,TP46,TP47,TP48
PF3D7_1029600,0.539,0.5707001,0.5290367,0.98038504,0.64176164,0.81172542,0.759,0.90231318,1.24418329,1.0004231,0.838,0.84539209,1.04655476,0.726,0.917571838,0.86324145,0.96451519,1.364,1.22631773,1.713,1.98141399,1.6686466,2.24547631,1.8561038,1.74427693,2.149,1.7665185,1.48902339,1.333,1.24578066,1.12460565,0.85048261,0.65597213,0.5268261,0.52143565,0.42391817,0.44742527,0.39688308,0.3036647,0.41057761,0.3569139,0.33189484,0.4615708,0.5604424,0.5488529,0.5296164
PF3D7_1029800,0.623,0.71482804,0.56844196,0.33522843,0.27886796,0.260005802,0.28,0.22617036,0.21734164,0.17727066,0.395,0.14842763,0.33461274,0.445,0.727322995,0.4065061,0.58528534,1.069,1.31103311,1.496,0.68648151,1.40301,1.62569236,1.775334,1.50984872,2.27,2.02363309,1.88525952,1.843,1.84911157,2.03535808,1.54386439,1.59568596,1.47058822,1.68116347,1.10145472,0.59133396,0.74236264,0.45606571,0.59044972,0.5984985,0.69934986,0.5419438,0.35185241,0.4922053,0.354593
PF3D7_1029900,0.806,0.76132088,0.61539296,0.47943994,0.50171877,0.41474096,0.295,0.33984761,0.22124599,0.25434487,0.131,0.13810223,0.12814957,0.115,0.110276977,0.08994532,0.08110696,0.121,0.04194648,0.078,0.09196437,0.11317614,0.29951711,0.55979,0.79017055,0.946,1.24729688,1.50247031,1.64,1.97248601,2.07193828,2.00611887,2.66332394,2.71600934,2.68377324,2.48216446,1.85903889,1.53134713,0.98605729,1.01015124,0.9044248,0.948271,1.0437011,0.95240824,0.9239864,0.8387488
PF3D7_1030100,0.92,0.94031852,1.38756853,1.28904831,1.48810761,1.35076194,1.194,1.37478423,1.32357155,1.63397295,1.398,1.43135853,1.58620672,1.347,1.456329586,1.41576267,1.41937175,1.397,1.35215716,1.408,1.32372948,1.38523849,1.3550443,1.287517,1.19673137,1.197,1.14994283,1.0452747,0.928,0.89973045,0.77005939,0.60948509,0.59056733,0.60116356,0.65695,0.56125665,0.57694312,0.64911901,0.40943558,0.5526505,0.7101859,0.66905787,0.7612473,0.90427208,0.9403512,0.8660252
PF3D7_1030200,3.111,2.37811082,1.11005484,1.54837588,0.84634597,0.82314032,0.73,0.57312279,0.84594052,0.47786004,0.4,0.35235428,0.27196184,0.12,0.212135871,0.13082956,0.1150842,0.299,0.13735416,0.113,0.11332983,0.0982107,0.04420584,0.0535799,0.06065625,0.075,0.12148455,0.22949428,0.342,0.81096104,1.68456359,1.86958114,1.71302993,2.23874169,2.30276189,1.87879072,4.45593683,3.95209488,3.50636058,3.910263,3.4683781,3.00417495,3.1127322,2.37586317,3.1710105,2.1389231
PF3D7_1030300,2.484,2.65474335,2.13123827,2.20365263,1.217764,1.86062692,1.86,2.74956847,2.02114716,2.60048356,1.788,1.07255089,1.10635788,0.713,0.750893644,0.70671323,0.56117251,0.597,0.61110262,0.448,0.44681678,0.34420512,0.40236337,0.3902536,0.49836482,0.564,0.27874882,0.22052966,0.263,0.29188581,0.61060742,0.79948653,0.88104178,0.87373408,0.78951837,0.85516107,1.03614271,1.26237513,1.23058134,1.86780225,2.6889944,3.0305161,2.7820548,3.79931825,4.4663538,3.3549951
PF3D7_1030400,1.329,1.4319807,1.75730732,1.68373227,1.48323662,1.83652875,1.341,2.14684215,1.96778782,2.28293772,1.719,1.82501449,1.88664637,1.463,1.488318318,1.43445264,1.39635501,1.471,1.29458352,1.26,1.30236402,1.18414047,1.51202016,1.079595,0.99672963,0.963,0.67482174,0.76019977,0.83,0.66577045,0.67157437,0.556844,0.58864362,0.49019608,0.53714743,0.33327475,0.52068788,0.49371299,0.52316767,0.77292865,0.8145893,0.96802662,1.1275186,1.3294748,1.3293319,1.0740076
PF3D7_1030500,0.712,0.85779361,1.03375956,0.95128974,0.9535092,1.062853,0.927,1.21374142,1.12575167,1.51219581,1.148,1.0996551,1.62892337,1.047,0.965554885,1.11672364,1.48403813,1.001,1.22467269,1.253,1.46864305,1.21500668,1.03477748,1.4618516,1.62296444,1.333,1.29139751,1.29986994,1.055,0.94938112,1.3590939,1.00676079,1.17055442,0.94699417,0.92405069,0.64365978,0.57563484,0.58695662,0.36962931,0.51876156,0.6239924,0.75598268,0.6716888,0.50542968,0.7099841,0.8046533
PF3D7_1030600,0.689,0.99378533,1.09160986,1.61668661,1.60257741,1.8555537,1.358,1.89935732,1.33268179,2.26598152,1.718,1.89083892,2.36649512,1.365,1.158329223,1.66807676,1.6396759,1.327,1.39163619,1.35,1.48536385,1.66958187,1.58509509,1.4506558,1.51394712,1.227,1.34465102,0.95473208,1.005,0.62138574,0.60310379,0.45814195,0.480918,0.40831717,0.45367847,0.32595005,0.28520089,0.30961663,0.29570345,0.45098365,0.4868112,0.612425,0.6739852,1.11744655,0.9705634,0.9637656
PF3D7_1030700,1.154,1.17510759,1.60303987,2.03414095,2.00443958,2.41995646,1.913,2.45116558,2.92305003,2.79779355,2.564,2.54779242,2.31665923,1.935,1.831776484,1.79540191,1.48513422,1.505,1.59232127,1.419,1.56060739,1.28515712,1.37759828,1.0819941,0.93361443,0.858,0.67315759,0.51815504,0.536,0.47995656,0.5411989,0.49022014,0.3501083,0.3490627,0.33878586,0.36348924,0.4801318,0.31320292,0.29570345,0.36886813,0.5560088,0.69144754,0.8312866,1.08191746,1.2223307,1.1797036
PF3D7_1030800,1.242,1.41919511,0.88536096,1.80137854,1.88875196,1.94179947,0.996,1.96803729,2.31267125,2.70067993,1.843,1.96440729,1.90658066,1.598,1.691194334,1.51038043,1.31086382,1.636,2.21164863,1.972,1.22619161,1.10276588,1.82416759,1.511433,1.18115743,1.365,1.0467642,0.83370967,0.822,0.63868825,0.69971293,0.53052345,0.54536098,0.57746176,0.6049046,0.38546339,0.45265829,0.66107331,0.39692504,0.51876156,0.9250627,1.0589026,0.8599913,0.91687921,0.8837036,0.8830729
PF3D7_1031100,0.786,0.80083987,0.74031604,1.09676625,0.9535092,0.99816863,0.828,1.12848352,1.44720905,1.50294694,1.772,1.64561059,1.65455312,1.453,1.805680289,1.50687605,1.53336001,1.556,1.44838731,1.636,1.11657749,1.35904897,1.39564157,1.1027863,1.07295982,1.173,1.0334508,1.01031265,1.068,1.0027932,1.04956937,0.98948791,1.0243554,0.94483943,1.24221481,0.88537554,1.12117967,0.76985756,0.71196293,0.73643286,0.6397743,0.73622706,0.7394318,0.96959977,0.8522326,0.8478409
PF3D7_1031200,1.3165,1.117572625,0.78307493,0.935477095,0.861568045,0.707088965,0.575,0.815871095,0.636407595,0.59270059,0.326,0.444637545,0.511886305,0.219,0.234022906,0.296118675,0.36662538,0.206,0.180945595,0.168,0.137482085,0.20343645,0.143894525,0.19792575,0.23729707,0.242,0.40064942,0.672794725,0.8665,1.096076345,1.9012308,1.9538892,2.52433862,3.324714535,3.537611735,3.449027495,4.881121875,4.078810645,2.8319293,2.80626541,1.72144215,1.71281439,1.38241595,1.383914525,1.48542765,1.26948835
PF3D7_1031400,1.629666667,1.389362217,0.98960327,0.859787183,0.753795937,0.7111053,0.611,0.731797273,0.565261813,0.51845244,0.372666667,0.394946543,0.463711557,0.33,0.332514551,0.160032577,0.255377313,0.382,0.18560632,0.252,0.170614023,0.247865093,0.20930112,0.245241333,0.34235259,0.385,0.383869007,0.622742267,0.789333333,0.920543633,1.368160753,1.61460089,2.10449721,2.471809243,2.339095387,2.56334685,3.031240777,3.858851177,2.87590569,2.874912193,1.845269333,1.946150527,1.547372,1.524311673,1.4606705,1.3062357
PF3D7_1031500,0.9646,0.954963762,0.960817872,0.986204136,0.963251336,0.998675948,0.9054,1.1524031,1.001333306,1.178310378,0.973,0.905021306,0.997003572,0.7698,0.802243975,0.672837694,0.725797688,0.7768,0.823137974,0.7954,0.855918864,0.931037426,0.995082488,1.12005982,1.2042724,1.1552,1.148278676,1.259887688,1.1628,1.210423358,1.295875886,1.325568412,1.444504531,1.4270631,1.319791852,1.169391554,1.173248472,1.330753784,0.846849228,0.922040014,0.69998836,0.730168636,0.7467802,0.816251706,0.74724566,0.92830626
PF3D7_1031600,0.566,0.62300461,0.676177655,0.607206245,0.66733468,0.785724835,0.6205,0.927180045,0.61428301,1.219313855,0.893,0.980913025,1.51928423,0.982,1.128865886,1.070582935,1.32237225,1.1765,1.185193665,1.202,1.1202932,1.347824925,1.62027931,1.5270271,1.586078865,1.296,1.57929923,1.372483335,1.397,1.08817736,0.883082755,0.95247468,1.092645675,0.9626158,1.07724084,0.88262875,0.61619093,0.71367231,0.513500445,0.65562075,0.698653,0.661814105,0.74345045,0.73178422,0.7622258,0.70407165
PF3D7_1031700,1.017,0.92985761,0.54832013,0.89436421,0.68438334,0.68235668,0.531,0.64417111,0.80299278,0.63200843,0.452,0.53563011,0.64074778,0.464,0.517712543,0.53383128,0.58309329,0.714,0.59876543,0.785,0.72921243,0.79690968,0.97974573,0.95964,1.07459916,1.132,1.11333112,1.32766017,1.382,1.42632859,1.98283272,1.83585804,1.81017532,1.88967886,1.92567843,1.60411366,1.75699459,1.37952743,1.07021904,1.3255791,0.9396306,0.90085743,0.9231416,0.83206789,0.8560092,0.781923
PF3D7_1031800,1.472,1.24949621,0.95159534,0.73244252,0.61740638,0.54918299,0.311,0.31024415,0.30063427,0.242013,0.377,0.22070543,0.15377948,0.344,0.255909928,0.09344968,0.14796541,0.253,0.14557896,0.231,0.21458353,0.2899554,0.60174072,0.6333624,0.87705657,1.072,1.34132262,1.37875854,1.758,1.89199182,2.14134669,1.81118235,2.1218103,2.40465425,2.4147086,1.62608786,1.66018328,1.52178367,1.54675658,1.81566546,1.5794049,1.62918218,1.3812677,1.25727061,1.2966021,0.9296701
PF3D7_1032100,1.653,1.59819275,1.70867967,1.78746335,1.84978358,1.89487152,1.448,1.73357802,1.4693336,2.05942257,1.639,1.42490516,1.98631815,1.254,1.456329586,1.13774983,1.37224205,1.353,1.173679,1.097,0.98002427,0.92037459,1.0140278,0.9460451,0.86312197,0.809,0.8204368,0.66338189,0.613,0.70714602,0.48304578,0.56260164,0.56940692,0.58608061,0.60686856,0.60612058,0.51022177,0.6622688,0.64599835,0.69602679,1.1095896,1.26567836,1.327303,1.34552025,1.2110012,1.2047069
PF3D7_1032300,0.737,0.69971784,0.72103261,0.50600521,0.50537205,0.54030474,0.475,0.7661373,0.48934406,0.77382493,0.632,0.78214906,1.15334604,0.824,1.064046625,1.04897266,1.55308874,1.618,1.60877086,1.429,1.75196767,1.67519395,2.16518409,1.6713729,1.68198135,1.365,1.37627028,1.3482788,1.086,0.6454588,0.63124235,0.69091426,0.60210932,0.68950654,0.5901748,0.70958223,0.58086789,0.72204029,0.59936818,0.71818497,0.6774081,0.71120325,0.8680286,0.96730754,0.8975508,0.8739808
PF3D7_1032400,0.449,0.44691281,0.404532815,0.37760638,0.25390379,0.29361631,0.262,0.26643106,0.311045845,0.20964183,0.2,0.176822475,0.23209309,0.1925,0.273587928,0.271004075,0.356213,0.6595,0.59300807,0.794,0.89595586,0.918971535,1.60719802,1.41506915,1.694276515,1.717,2.06232516,2.12909725,2.1945,1.84271727,1.83604298,1.4628465,1.42736465,1.390863955,1.14401604,0.947177855,0.91185791,0.84935373,0.667607405,0.64975537,0.694404,0.590693795,0.5700743,0.743245195,0.5627002,0.57053105
PF3D7_1032500,0.622,0.58464799,0.80822723,1.18152216,0.6661169,0.91572777,0.98,1.16992832,1.88189234,1.6278071,1.379,1.11772455,1.26868061,1.153,1.101086146,1.09452935,0.86806368,0.999,0.85126677,0.951,1.04969429,0.67812152,0.83359586,0.9948268,1.01558225,1.183,1.22316644,1.28104422,1.254,1.65652709,1.50916635,1.48875572,1.24269217,1.23895707,1.1518719,0.78282947,0.72739311,0.6096698,0.46630161,0.6582276,0.513519,0.49389112,0.6682443,0.63150055,0.6508188,0.6955478
PF3D7_1032600,0.667,0.81478769,0.98093966,1.08032107,0.8183374,1.2480279,1.117,1.21374142,1.80250408,1.72646209,1.897,1.18871168,1.36265701,1.307,1.255137266,0.74292493,0.77818838,0.73,1.52734535,1.25,0.95865881,0.89231436,1.40736955,1.3386978,1.2475514,1.452,1.27142741,1.17884758,1.191,1.0163343,1.26342269,1.0947701,1.06186692,0.86834732,0.80719416,0.57865291,0.54423659,0.49849472,0.35029487,0.47965893,0.520803,0.54525581,0.9128079,0.78507782,0.8094322,0.7262337
PF3D7_1032700,0.636,1.03446656,0.93482716,0.96773493,1.25064357,0.97787553,0.807,1.33570769,0.57393815,1.41662384,0.999,1.06867891,1.60329345,0.936,0.883057662,1.06649446,1.32072825,1.001,0.99602325,0.867,0.92243044,1.43761752,1.31534923,1.2259401,1.37214267,1.12,1.34881145,1.2675973,1.423,1.02310489,0.9510844,0.8751581,1.07533268,1.17323849,1.4258466,0.83684924,0.64366443,0.71367231,0.52657962,0.53440261,0.5802886,0.65720447,0.7279499,0.85613593,0.918951,0.9876324
PF3D7_1032800,0.8255,0.868835688,0.906530828,1.15211059,0.962946903,0.76987085,0.70475,0.786563673,0.74540377,0.940960347,1.027,0.705031235,0.888503615,0.83,1.09750851,0.81505643,1.087819725,1.2725,1.385673195,1.2035,1.221082433,1.297082758,1.426766033,1.494639325,1.640382575,1.29625,1.24500868,1.359484618,1.283,1.062975893,1.211835278,0.928004808,1.14386344,1.118024135,1.292296223,0.905976285,0.806215835,0.830824553,0.66447978,0.660508595,0.761780575,0.754336373,0.810332275,0.8140168,0.85947095,0.8123248
PF3D7_1033100,0.971,0.8868517,0.93566561,1.28525325,1.08380994,1.00704691,0.959,1.41030834,1.09581838,1.75420881,1.229,1.5178338,2.08741389,1.302,1.490843762,1.52673419,1.54322431,1.547,1.58162902,1.507,1.54109988,1.54798767,1.50390077,1.3378981,1.33033904,1.454,1.18905091,1.09995887,1.121,0.89220763,0.77756303,0.70160699,0.72233882,0.63994826,0.63534625,0.59055553,0.55077789,0.68259108,0.5516007,0.62564207,0.691976,0.67827713,0.8622877,1.00169054,1.204707,0.9842229
PF3D7_1033200,0.576,0.49514917,0.50220757,0.52245035,0.43108846,0.58215933,0.628,0.94375798,1.25459489,1.6601783,1.356,1.80565439,2.16999929,1.688,1.937844357,1.60616637,1.49828666,1.779,1.77244438,1.586,1.28285651,0.98584838,0.907573,0.7685117,0.79017055,0.894,0.80379509,0.78978301,0.963,0.90048277,0.98766448,1.06927206,1.07148527,0.87696617,0.83665377,0.81029714,0.69207005,0.5785886,0.44810447,0.49008628,0.4734573,0.47676955,0.5465365,0.613163,0.5513706,0.5921249
PF3D7_1033300,0.593,0.63695243,0.82751066,1.01454041,0.94133157,0.82060371,0.751,0.90941799,1.49796553,1.17306929,1.196,1.26615218,1.70723692,1.413,1.841878061,1.5816358,1.97835214,2.243,1.88183433,2.451,2.24801793,1.72476694,1.84762377,1.5234285,1.42378241,1.418,1.25062528,0.98162592,0.924,0.84330928,0.88073788,0.6826891,0.52708611,0.46972633,0.43600268,0.32595005,0.3950948,0.33950242,0.24793597,0.30369709,0.34963,0.39247882,0.456978,0.55012751,0.5161232,0.634176
PF3D7_1033400,0.533,0.77410646,0.85769343,1.44337987,1.17148898,0.93475256,1.116,1.49319806,1.78818812,1.89602535,1.816,1.75919007,2.43341774,1.875,2.250155539,2.02902616,2.24907413,2.216,2.12282095,2.472,2.07523629,1.81923635,1.8061244,1.2755215,1.19427232,1.176,0.92278335,0.69655098,0.647,0.48672711,0.45490722,0.32324919,0.26642858,0.25102348,0.29656036,0.24812489,0.20932176,0.2199593,0.1944819,0.25156026,0.354486,0.37535725,0.5316101,0.69682817,0.7376785,0.6944113
PF3D7_1033500,0.923,1.05538837,1.4688943,1.5407859,1.61719053,1.6982818,1.382,1.87449039,1.59687547,2.27677187,1.502,1.77209681,2.16003197,1.356,1.319114729,1.38889588,1.72407087,1.07,1.00178068,1.169,1.14072977,1.27393307,1.18092745,1.0931899,1.19427232,0.975,1.07588718,0.95652498,1.005,0.84105242,0.88542764,0.67199637,0.727148,0.71320835,0.69524751,0.58323085,0.47751528,0.48534497,0.43104467,0.63606946,0.6482722,0.85212684,0.75321,1.27904655,1.182048,1.0717346
PF3D7_1033600,1.004,1.10071897,1.37583084,1.24350775,1.39433976,1.93165289,1.208,2.12197536,1.11013427,2.11183309,1.426,1.83404918,2.38500563,1.286,1.245877336,1.45547883,1.64515609,1.122,1.16545421,1.279,1.23083627,1.53769901,1.50480286,1.3706858,1.52132418,1.098,0.93692887,0.90990892,1,0.51982754,0.60873149,0.44744927,0.58671997,0.52143933,0.40752501,0.43124288,0.31921569,0.3813425,0.3901011,0.47965893,0.5487248,0.75466566,0.6935043,1.2183032,1.1090354,1.1535637
PF3D7_1033700,1.1525,1.00947665,1.466798275,1.345973845,1.361460115,1.367250045,1.263,1.38544141,1.69318255,1.633972955,1.37,1.35972611,1.7043891,1.291,1.295123156,1.21017337,1.23797715,1.1895,1.24317852,1.383,1.24477025,1.25569392,1.381206975,1.2963137,1.257387615,1.235,1.047180265,0.968627195,0.922,0.824878295,1.03174832,0.69461561,0.719453355,0.57261363,0.58428286,0.48205812,0.41144809,0.46083865,0.39749369,0.523975235,0.6300624,0.68683791,0.77961825,0.89395722,0.9648986,1.00070235
PF3D7_1033800,1.233,0.74621075,1.11760048,0.69955216,0.758667,0.8383602,1.158,0.86086832,0.95135777,1.11295145,1.572,1.12288726,1.62892337,1.653,1.766957072,1.44613384,1.47746197,1.551,1.7732668,1.095,1.17510023,1.4797079,1.11416761,1.1699611,1.06148427,1.2,0.85788068,1.074678655,1.117,0.6913481,0.62936647,0.72216994,0.78581998,0.94160741,1.08706071,0.67753661,0.693814422,1.06991072,0.65850885,1.12485229,1.213993,1.1142184,1.0127001,0.95240824,1.1140707,0.6841826
PF3D7_1033900,0.9115,0.993204145,1.01405691,0.722322415,0.78606667,0.659526915,0.571,0.50562693,0.54270339,0.573432035,0.6605,0.46593368,0.37020985,0.3245,0.404910135,0.18397906,0.1479654,0.5815,0.34790903,0.193,0.173710475,0.328304335,0.55031761,0.599775,0.71476007,0.8825,1.112498945,1.40699708,1.595,1.42557627,2.500113765,2.00241762,2.52770503,2.283451785,2.43287523,1.541853575,1.01717293,1.038231815,0.6550969,0.685599435,0.6816571,0.811298485,0.73254265,0.822440646,0.7030605,0.60974085
PF3D7_1034000,0.994,1.1414002,1.12011573,1.15875192,1.82786382,1.89360329,1.072,1.87449039,1.1322589,1.55998175,1.104,1.77467813,1.39255853,1.082,0.963029541,1.02561026,0.94588249,0.926,0.65469408,0.687,0.85833412,1.46006573,0.79931374,1.2291389,1.11640279,0.923,1.08587219,0.90901252,1.031,1.13369046,1.61609307,1.17702182,1.63031207,1.5987933,1.60064044,1.07490268,0.66198004,0.9551494,0.72902273,0.69863367,0.8145893,1.0773412,0.7405799,0.47563108,0.6420069,0.6569063
PF3D7_1034200,0.575,0.54861599,0.54161288,0.61226629,0.33853839,0.34117834,0.21,0.31379655,0.2576865,0.24663743,0.238,0.17295045,0.21500647,0.393,0.518554341,0.28735777,0.47239323,0.507,0.79862809,0.734,0.81281638,0.74827201,1.28738236,1.1723602,1.45984831,1.464,1.52105317,1.84491887,1.812,1.72648954,2.3448825,1.44351733,1.77651109,1.62895921,1.44548634,1.05018169,0.9864288,0.82245656,0.50838248,0.60609077,0.7308238,0.59135231,0.672837,0.6028481,0.6495599,0.638722
PF3D7_1034400,0.535,0.39286484,0.3932143,0.38582897,0.28982784,0.20673633,0.194,0.22024967,0.23686335,0.19114401,0.126,0.22199611,0.40580693,0.338,0.587582694,0.59106921,0.73982701,1.159,1.29211606,1.452,1.76404381,1.3309888,2.024447,1.697763,1.6844404,1.899,1.46031093,1.76154786,1.512,1.57753736,1.87965776,1.50767362,1.44948682,1.38224517,1.05956505,0.84234282,0.93933139,0.83680169,0.4822241,0.66995839,0.4297535,0.34901638,0.5155355,0.56388072,0.563959,0.6625888
PF3D7_1034500,0.391,0.39112134,0.570957215,0.403539135,0.31905416,0.29932376,0.2495,0.20900036,0.16203015,0.168021755,0.2855,0.1445556,0.30257536,0.364,0.607786101,0.378471205,0.62912696,0.858,0.790814535,1.0155,1.00510552,1.01905294,1.5246504,1.53062585,1.532799735,1.6965,1.61175061,2.01524649,1.8855,1.529391335,1.288747435,1.366611975,1.462952525,1.44365433,1.462180155,1.090467675,0.743746355,0.886412075,0.61244737,0.684947735,0.63249035,0.47413548,0.6447064,0.626916145,0.5922828,0.46710805
PF3D7_1034600,0.858,0.79735288,0.62042341,0.53763054,0.57843789,0.59484256,0.334,0.37300347,0.38002252,0.34529243,0.263,0.41430669,0.37448151,0.261,0.483198367,0.32590578,0.47568134,0.548,0.52803218,0.508,0.60380643,0.90727983,1.18994905,1.4434585,1.45984831,1.151,1.45115795,1.78485589,1.549,1.08027838,1.60014779,1.16221651,1.75631251,1.55031242,1.67625353,1.26534535,1.41946323,1.5289563,1.27948613,1.17307887,1.045248,1.11948658,0.7888038,1.03492739,1.0058108,1.0035436
PF3D7_1034700,1.011,0.86360521,0.69671869,0.76280282,0.56626026,0.75465103,0.53,0.47957589,0.4021471,0.34683389,0.566,0.20392666,0.25202747,0.509,0.541283193,0.17288191,0.22688028,0.663,0.38409817,0.623,0.51369992,0.47421741,0.59632777,0.8964637,0.88771231,1.027,1.07255888,1.40027368,1.199,1.49328177,2.39459398,1.84326055,1.94002317,2.26890747,2.38033894,1.64165285,1.72559627,1.54210594,1.18508854,1.47938282,1.0986636,1.25777604,1.1401487,0.86988914,1.0435759,0.7853325
PF3D7_1034800,0.681,0.63695243,0.54580493,0.6312415,0.4664036,0.46293718,0.481,0.40615933,0.36570659,0.32525312,0.306,0.2168334,0.41719803,0.598,0.830023675,0.51747759,0.69269731,1.185,1.09636579,1.133,1.31908482,1.16823962,1.51111796,1.5690114,1.2746008,1.389,1.19986804,1.43523562,1.265,1.2269736,1.3225137,1.18031185,1.23499746,1.21633261,1.26971047,1.19392938,1.28340405,1.1595681,0.82342038,1.06750181,0.8376552,0.83763932,0.8714732,0.75298705,0.733902,0.5523468
PF3D7_1034900,0.947,0.86825451,1.06310389,1.21820752,1.11060077,0.91445946,0.999,1.19597937,1.22205875,1.08366327,0.749,0.76795166,0.969665,0.68,0.638933034,0.59924609,0.67516064,0.842,0.75092423,0.809,0.93357766,1.0924771,1.28196936,1.2539296,1.22378077,1.5,1.37627028,1.52039953,1.473,1.60161047,1.44632358,1.24940337,0.99646211,0.84680026,0.80915811,0.75353058,0.4696657,0.61445153,0.52203033,0.56307789,0.5839306,0.57423073,0.7738774,0.97303802,0.9139157,0.9171684
PF3D7_1035000,1.09,0.99494764,1.42865064,1.14989679,1.37485549,1.30002899,1.294,1.47069938,1.50967848,1.77733105,1.853,1.65206396,1.522132,1.559,1.433600684,1.1798022,1.23414109,1.367,1.03138988,1.249,0.91499902,0.85957749,1.14935188,0.9564412,0.99672963,0.894,0.84040685,0.6705536,0.698,0.67630241,0.96702956,0.6432083,0.59730015,0.65610862,0.65007606,0.73338759,0.61619091,0.60727897,0.60505478,0.78074915,1.1557214,1.16031486,1.0850358,1.34208193,1.4665451,1.0353661
PF3D7_1035100,1.197,1.08095947,0.750376935,0.71852737,0.695343255,0.54157307,0.41,0.532270025,0.366357325,0.325253115,0.2005,0.21296138,0.285488735,0.1525,0.167099087,0.077680045,0.09480746,0.172,0.0801918,0.082,0.06641871,0.104290415,0.18223632,0.30108705,0.431560995,0.5275,0.745965095,1.056480465,1.3065,1.26571615,2.3275304,2.001183935,2.820584075,3.058069355,2.90422949,2.549002595,2.861166775,2.512198285,1.80037915,1.83326161,1.15450735,1.495502345,1.02877465,1.070456485,1.0580525,1.1723163
